Variable,Value
snp1,chr22:31636995
snp2,chr22:32000275
snp3,chr22:31803571
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2656
interaction_effect_size,0.0770
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29904805
searchrange_chr22_end,32858229
freq_snp1,0.1481
freq_snp2,0.3588
freq_S,0.0746
freq_K1,0.0736
freq_K2,0.2843
freq_O,0.5676
test1a_b_clade_min_p0.5,0.2397
test1a_r2_clade_min_p0.5,0.0937
test1a_b_mut_min_p0.5,0.2397
test1a_r2_mut_min_p0.5,0.0937
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[31617057, 31637459, 31658436, 31622757]"
test1a_b_clade_min_p0.8,0.2812
test1a_r2_clade_min_p0.8,0.0937
test1a_b_mut_min_p0.8,0.2812
test1a_r2_mut_min_p0.8,0.0937
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[31617057, 31637459, 31658436, 31622757]"
test1a_b_clade_min_p0.9,0.3029
test1a_r2_clade_min_p0.9,0.0937
test1a_b_mut_min_p0.9,0.3029
test1a_r2_mut_min_p0.9,0.0937
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[31617057, 31637459, 31658436, 31622757]"
test1a_b_clade_min_p0.95,0.3208
test1a_r2_clade_min_p0.95,0.0937
test1a_b_mut_min_p0.95,0.3208
test1a_r2_mut_min_p0.95,0.0937
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[31617057, 31637459, 31658436, 31622757]"
test1b_b_min,0.0202
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4698
