Variable,Value
snp1,chr22:39582028
snp2,chr22:39742135
snp3,chr22:39669108
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1894
interaction_effect_size,0.0741
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39158565
searchrange_chr22_end,40724581
freq_snp1,0.1441
freq_snp2,0.3897
freq_S,0.0666
freq_K1,0.0775
freq_K2,0.3231
freq_O,0.5328
test1a_b_clade_min_p0.5,0.5040
test1a_r2_clade_min_p0.5,0.0332
test1a_b_mut_min_p0.5,0.5654
test1a_r2_mut_min_p0.5,0.0126
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[39682403, 39661487]"
test1a_b_clade_min_p0.8,0.5900
test1a_r2_clade_min_p0.8,0.0332
test1a_b_mut_min_p0.8,0.6618
test1a_r2_mut_min_p0.8,0.0126
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[39682403, 39661487]"
test1a_b_clade_min_p0.9,0.6349
test1a_r2_clade_min_p0.9,0.0332
test1a_b_mut_min_p0.9,0.7122
test1a_r2_mut_min_p0.9,0.0126
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[39682403, 39661487]"
test1a_b_clade_min_p0.95,0.6720
test1a_r2_clade_min_p0.95,0.0332
test1a_b_mut_min_p0.95,0.7538
test1a_r2_mut_min_p0.95,0.0126
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[39682403, 39661487]"
test1b_b_min,0.0261
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5250
