Variable,Value
snp1,chr22:49478442
snp2,chr22:49505117
snp3,chr22:49452304
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4658
interaction_effect_size,0.0910
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49255770
searchrange_chr22_end,49676798
freq_snp1,0.2753
freq_snp2,0.6750
freq_S,0.1640
freq_K1,0.1113
freq_K2,0.5109
freq_O,0.2137
test1a_b_clade_min_p0.5,0.3012
test1a_r2_clade_min_p0.5,0.0977
test1a_b_mut_min_p0.5,0.3492
test1a_r2_mut_min_p0.5,0.0915
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49483506]
test1a_b_clade_min_p0.8,0.3516
test1a_r2_clade_min_p0.8,0.0977
test1a_b_mut_min_p0.8,0.4077
test1a_r2_mut_min_p0.8,0.0915
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49483506]
test1a_b_clade_min_p0.9,0.3780
test1a_r2_clade_min_p0.9,0.0977
test1a_b_mut_min_p0.9,0.4382
test1a_r2_mut_min_p0.9,0.0915
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49483506]
test1a_b_clade_min_p0.95,0.3997
test1a_r2_clade_min_p0.95,0.0977
test1a_b_mut_min_p0.95,0.4634
test1a_r2_mut_min_p0.95,0.0915
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49483506]
test1b_b_min,0.0260
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4275
