Variable,Value
snp1,chr22:48575784
snp2,chr22:48633233
snp3,chr22:48616871
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.2601
interaction_effect_size,0.0906
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,48270641
searchrange_chr22_end,48747943
freq_snp1,0.1312
freq_snp2,0.3738
freq_S,0.0646
freq_K1,0.0666
freq_K2,0.3091
freq_O,0.5596
test1a_b_clade_min_p0.5,0.3035
test1a_r2_clade_min_p0.5,0.0047
test1a_b_mut_min_p0.5,0.3067
test1a_r2_mut_min_p0.5,0.0013
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[48621418]
test1a_b_clade_min_p0.8,0.3543
test1a_r2_clade_min_p0.8,0.0047
test1a_b_mut_min_p0.8,0.3580
test1a_r2_mut_min_p0.8,0.0013
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[48621418]
test1a_b_clade_min_p0.9,0.3808
test1a_r2_clade_min_p0.9,0.0047
test1a_b_mut_min_p0.9,0.3848
test1a_r2_mut_min_p0.9,0.0013
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[48621418]
test1a_b_clade_min_p0.95,0.4027
test1a_r2_clade_min_p0.95,0.0047
test1a_b_mut_min_p0.95,0.4069
test1a_r2_mut_min_p0.95,0.0013
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[48621418]
test1b_b_min,0.0737
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5420
