Variable,Value
snp1,chr22:30936815
snp2,chr22:30997599
snp3,chr22:30998719
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4740
interaction_effect_size,0.1428
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29448483
searchrange_chr22_end,32663436
freq_snp1,0.8290
freq_snp2,0.5855
freq_S,0.4970
freq_K1,0.3320
freq_K2,0.0885
freq_O,0.0825
test1a_b_clade_min_p0.5,0.3585
test1a_r2_clade_min_p0.5,0.0959
test1a_b_mut_min_p0.5,0.3948
test1a_r2_mut_min_p0.5,0.0221
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[31033672]
test1a_b_clade_min_p0.8,0.4203
test1a_r2_clade_min_p0.8,0.0959
test1a_b_mut_min_p0.8,0.4628
test1a_r2_mut_min_p0.8,0.0221
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[31033672]
test1a_b_clade_min_p0.9,0.4525
test1a_r2_clade_min_p0.9,0.0959
test1a_b_mut_min_p0.9,0.4984
test1a_r2_mut_min_p0.9,0.0221
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[31033672]
test1a_b_clade_min_p0.95,0.4792
test1a_r2_clade_min_p0.95,0.0959
test1a_b_mut_min_p0.95,0.5277
test1a_r2_mut_min_p0.95,0.0221
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[31033672]
test1b_b_min,0.0432
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4745
