Variable,Value
snp1,chr22:31605303
snp2,chr22:31664221
snp3,chr22:31801273
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2323
interaction_effect_size,0.0760
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29904616
searchrange_chr22_end,32857711
freq_snp1,0.1630
freq_snp2,0.6252
freq_S,0.0686
freq_K1,0.0944
freq_K2,0.5567
freq_O,0.2803
test1a_b_clade_min_p0.5,0.2079
test1a_r2_clade_min_p0.5,0.6638
test1a_b_mut_min_p0.5,0.2136
test1a_r2_mut_min_p0.5,0.0287
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[31578792, 31553723, 31563021]"
test1a_b_clade_min_p0.8,0.2440
test1a_r2_clade_min_p0.8,0.6638
test1a_b_mut_min_p0.8,0.2507
test1a_r2_mut_min_p0.8,0.0287
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[31578792, 31553723, 31563021]"
test1a_b_clade_min_p0.9,0.2628
test1a_r2_clade_min_p0.9,0.6638
test1a_b_mut_min_p0.9,0.2701
test1a_r2_mut_min_p0.9,0.0287
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[31578792, 31553723, 31563021]"
test1a_b_clade_min_p0.95,0.2784
test1a_r2_clade_min_p0.95,0.6638
test1a_b_mut_min_p0.95,0.2861
test1a_r2_mut_min_p0.95,0.0287
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[31578792, 31553723, 31563021]"
test1b_b_min,0.0165
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4290
