Variable,Value
snp1,chr22:23382777
snp2,chr22:23425391
snp3,chr22:23474540
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.5347
interaction_effect_size,0.0863
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23132071
searchrange_chr22_end,23874245
freq_snp1,0.0527
freq_snp2,0.5298
freq_S,0.0219
freq_K1,0.0308
freq_K2,0.5080
freq_O,0.4394
test1a_b_clade_min_p0.5,0.2154
test1a_r2_clade_min_p0.5,0.9072
test1a_b_mut_min_p0.5,0.2556
test1a_r2_mut_min_p0.5,0.0007
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23352076]
test1a_b_clade_min_p0.8,0.2524
test1a_r2_clade_min_p0.8,0.9072
test1a_b_mut_min_p0.8,0.2995
test1a_r2_mut_min_p0.8,0.0007
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23352076]
test1a_b_clade_min_p0.9,0.2717
test1a_r2_clade_min_p0.9,0.9072
test1a_b_mut_min_p0.9,0.3224
test1a_r2_mut_min_p0.9,0.0007
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23352076]
test1a_b_clade_min_p0.95,0.2877
test1a_r2_clade_min_p0.95,0.9072
test1a_b_mut_min_p0.95,0.3414
test1a_r2_mut_min_p0.95,0.0007
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23352076]
test1b_b_min,0.0720
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7065
