Variable,Value
snp1,chr22:23872364
snp2,chr22:23915631
snp3,chr22:23904191
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4185
interaction_effect_size,0.0922
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23396875
searchrange_chr22_end,24425408
freq_snp1,0.6441
freq_snp2,0.1501
freq_S,0.0964
freq_K1,0.5477
freq_K2,0.0537
freq_O,0.3022
test1a_b_clade_min_p0.5,0.4140
test1a_r2_clade_min_p0.5,0.0250
test1a_b_mut_min_p0.5,0.4358
test1a_r2_mut_min_p0.5,0.0384
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23898429]
test1a_b_clade_min_p0.8,0.4843
test1a_r2_clade_min_p0.8,0.0250
test1a_b_mut_min_p0.8,0.5098
test1a_r2_mut_min_p0.8,0.0384
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23898429]
test1a_b_clade_min_p0.9,0.5210
test1a_r2_clade_min_p0.9,0.0250
test1a_b_mut_min_p0.9,0.5484
test1a_r2_mut_min_p0.9,0.0384
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23898429]
test1a_b_clade_min_p0.95,0.5514
test1a_r2_clade_min_p0.95,0.0250
test1a_b_mut_min_p0.95,0.5804
test1a_r2_mut_min_p0.95,0.0384
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23898429]
test1b_b_min,0.0384
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5007
