Variable,Value
snp1,chr22:22083287
snp2,chr22:22168064
snp3,chr22:22070967
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8051
interaction_effect_size,0.0761
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21417149
searchrange_chr22_end,22579583
freq_snp1,0.6769
freq_snp2,0.1829
freq_S,0.0606
freq_K1,0.6163
freq_K2,0.1223
freq_O,0.2008
test1a_b_clade_min_p0.5,0.2330
test1a_r2_clade_min_p0.5,0.0876
test1a_b_mut_min_p0.5,0.2330
test1a_r2_mut_min_p0.5,0.0876
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[22209120, 22209816, 22179656, 22214409, 22217420, 22202351, 22203320, 22198456, 22219487]"
test1a_b_clade_min_p0.8,0.2727
test1a_r2_clade_min_p0.8,0.0876
test1a_b_mut_min_p0.8,0.2727
test1a_r2_mut_min_p0.8,0.0876
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[22209120, 22209816, 22179656, 22214409, 22217420, 22202351, 22203320, 22198456, 22219487]"
test1a_b_clade_min_p0.9,0.2934
test1a_r2_clade_min_p0.9,0.0876
test1a_b_mut_min_p0.9,0.2934
test1a_r2_mut_min_p0.9,0.0876
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[22209120, 22209816, 22179656, 22214409, 22217420, 22202351, 22203320, 22198456, 22219487]"
test1a_b_clade_min_p0.95,0.3106
test1a_r2_clade_min_p0.95,0.0876
test1a_b_mut_min_p0.95,0.3106
test1a_r2_mut_min_p0.95,0.0876
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[22209120, 22209816, 22179656, 22214409, 22217420, 22202351, 22203320, 22198456, 22219487]"
test1b_b_min,0.0409
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4297
