Variable,Value
snp1,chr22:37978991
snp2,chr22:38053578
snp3,chr22:38073709
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4785
interaction_effect_size,0.0891
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37688073
searchrange_chr22_end,39306785
freq_snp1,0.5994
freq_snp2,0.2266
freq_S,0.1372
freq_K1,0.4622
freq_K2,0.0895
freq_O,0.3111
test1a_b_clade_min_p0.5,0.2388
test1a_r2_clade_min_p0.5,0.0438
test1a_b_mut_min_p0.5,0.3368
test1a_r2_mut_min_p0.5,0.0487
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38039001]
test1a_b_clade_min_p0.8,0.2798
test1a_r2_clade_min_p0.8,0.0438
test1a_b_mut_min_p0.8,0.3947
test1a_r2_mut_min_p0.8,0.0487
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38039001]
test1a_b_clade_min_p0.9,0.3013
test1a_r2_clade_min_p0.9,0.0438
test1a_b_mut_min_p0.9,0.4250
test1a_r2_mut_min_p0.9,0.0487
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38039001]
test1a_b_clade_min_p0.95,0.3190
test1a_r2_clade_min_p0.95,0.0438
test1a_b_mut_min_p0.95,0.4500
test1a_r2_mut_min_p0.95,0.0487
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38039001]
test1b_b_min,0.0284
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3873
