Variable,Value
snp1,chr22:21484040
snp2,chr22:21671921
snp3,chr22:21683236
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6758
interaction_effect_size,0.0747
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21016288
searchrange_chr22_end,22362710
freq_snp1,0.5080
freq_snp2,0.2734
freq_S,0.0765
freq_K1,0.4314
freq_K2,0.1968
freq_O,0.2952
test1a_b_clade_min_p0.5,0.2657
test1a_r2_clade_min_p0.5,0.6478
test1a_b_mut_min_p0.5,0.3321
test1a_r2_mut_min_p0.5,0.4060
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[21622421]
test1a_b_clade_min_p0.8,0.3111
test1a_r2_clade_min_p0.8,0.6478
test1a_b_mut_min_p0.8,0.3888
test1a_r2_mut_min_p0.8,0.4060
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[21622421]
test1a_b_clade_min_p0.9,0.3348
test1a_r2_clade_min_p0.9,0.6478
test1a_b_mut_min_p0.9,0.4184
test1a_r2_mut_min_p0.9,0.4060
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[21622421]
test1a_b_clade_min_p0.95,0.3544
test1a_r2_clade_min_p0.95,0.6478
test1a_b_mut_min_p0.95,0.4429
test1a_r2_mut_min_p0.95,0.4060
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[21622421]
test1b_b_min,0.0402
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4139
