Variable,Value
snp1,chr22:38048384
snp2,chr22:38103841
snp3,chr22:38218128
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2672
interaction_effect_size,0.0788
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37714135
searchrange_chr22_end,39307973
freq_snp1,0.4732
freq_snp2,0.3191
freq_S,0.1561
freq_K1,0.3171
freq_K2,0.1630
freq_O,0.3638
test1a_b_clade_min_p0.5,0.2576
test1a_r2_clade_min_p0.5,0.0177
test1a_b_mut_min_p0.5,0.2836
test1a_r2_mut_min_p0.5,0.3222
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38304164]
test1a_b_clade_min_p0.8,0.3024
test1a_r2_clade_min_p0.8,0.0177
test1a_b_mut_min_p0.8,0.3329
test1a_r2_mut_min_p0.8,0.3222
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38304164]
test1a_b_clade_min_p0.9,0.3258
test1a_r2_clade_min_p0.9,0.0177
test1a_b_mut_min_p0.9,0.3586
test1a_r2_mut_min_p0.9,0.3222
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38304164]
test1a_b_clade_min_p0.95,0.3451
test1a_r2_clade_min_p0.95,0.0177
test1a_b_mut_min_p0.95,0.3799
test1a_r2_mut_min_p0.95,0.3222
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38304164]
test1b_b_min,0.0227
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3355
