Variable,Value
snp1,chr22:39669601
snp2,chr22:39856165
snp3,chr22:39866716
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9831
interaction_effect_size,0.0614
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39309465
searchrange_chr22_end,41637064
freq_snp1,0.1620
freq_snp2,0.2177
freq_S,0.0338
freq_K1,0.1282
freq_K2,0.1839
freq_O,0.6541
test1a_b_clade_min_p0.5,0.2953
test1a_r2_clade_min_p0.5,0.4992
test1a_b_mut_min_p0.5,0.3889
test1a_r2_mut_min_p0.5,0.2882
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39799751]
test1a_b_clade_min_p0.8,0.3457
test1a_r2_clade_min_p0.8,0.4992
test1a_b_mut_min_p0.8,0.4553
test1a_r2_mut_min_p0.8,0.2882
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39799751]
test1a_b_clade_min_p0.9,0.3720
test1a_r2_clade_min_p0.9,0.4992
test1a_b_mut_min_p0.9,0.4900
test1a_r2_mut_min_p0.9,0.2882
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39799751]
test1a_b_clade_min_p0.95,0.3938
test1a_r2_clade_min_p0.95,0.4992
test1a_b_mut_min_p0.95,0.5187
test1a_r2_mut_min_p0.95,0.2882
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39799751]
test1b_b_min,0.0031
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6053
