Variable,Value
snp1,chr22:33701178
snp2,chr22:33709328
snp3,chr22:33709105
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1743
interaction_effect_size,0.0781
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33138217
searchrange_chr22_end,34222066
freq_snp1,0.3400
freq_snp2,0.1769
freq_S,0.0974
freq_K1,0.2425
freq_K2,0.0795
freq_O,0.5805
test1a_b_clade_min_p0.5,0.2220
test1a_r2_clade_min_p0.5,0.4968
test1a_b_mut_min_p0.5,0.2295
test1a_r2_mut_min_p0.5,0.0269
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[33710185, 33710117]"
test1a_b_clade_min_p0.8,0.2598
test1a_r2_clade_min_p0.8,0.4968
test1a_b_mut_min_p0.8,0.2685
test1a_r2_mut_min_p0.8,0.0269
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[33710185, 33710117]"
test1a_b_clade_min_p0.9,0.2795
test1a_r2_clade_min_p0.9,0.4968
test1a_b_mut_min_p0.9,0.2889
test1a_r2_mut_min_p0.9,0.0269
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[33710185, 33710117]"
test1a_b_clade_min_p0.95,0.2958
test1a_r2_clade_min_p0.95,0.4968
test1a_b_mut_min_p0.95,0.3057
test1a_r2_mut_min_p0.95,0.0269
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[33710185, 33710117]"
test1b_b_min,0.0099
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4263
