Variable,Value
snp1,chr22:19202994
snp2,chr22:19219429
snp3,chr22:19275397
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.1486
interaction_effect_size,0.0923
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18825939
searchrange_chr22_end,19730673
freq_snp1,0.4105
freq_snp2,0.5755
freq_S,0.1034
freq_K1,0.3072
freq_K2,0.4722
freq_O,0.1173
test1a_b_clade_min_p0.5,0.2208
test1a_r2_clade_min_p0.5,0.8459
test1a_b_mut_min_p0.5,0.2233
test1a_r2_mut_min_p0.5,0.0641
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19159033]
test1a_b_clade_min_p0.8,0.2596
test1a_r2_clade_min_p0.8,0.8459
test1a_b_mut_min_p0.8,0.2625
test1a_r2_mut_min_p0.8,0.8158
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19159033]
test1a_b_clade_min_p0.9,0.2798
test1a_r2_clade_min_p0.9,0.8459
test1a_b_mut_min_p0.9,0.2829
test1a_r2_mut_min_p0.9,0.8158
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19159033]
test1a_b_clade_min_p0.95,0.2965
test1a_r2_clade_min_p0.95,0.8459
test1a_b_mut_min_p0.95,0.2998
test1a_r2_mut_min_p0.95,0.8158
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19159033]
test1b_b_min,0.0620
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3669
