Variable,Value
snp1,chr22:31202464
snp2,chr22:31222413
snp3,chr22:31065793
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0420
interaction_effect_size,0.0904
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29587300
searchrange_chr22_end,32707302
freq_snp1,0.5060
freq_snp2,0.5000
freq_S,0.1252
freq_K1,0.3807
freq_K2,0.3748
freq_O,0.1193
test1a_b_clade_min_p0.5,0.2667
test1a_r2_clade_min_p0.5,0.5422
test1a_b_mut_min_p0.5,0.2704
test1a_r2_mut_min_p0.5,0.7623
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[31186125]
test1a_b_clade_min_p0.8,0.3129
test1a_r2_clade_min_p0.8,0.5422
test1a_b_mut_min_p0.8,0.3172
test1a_r2_mut_min_p0.8,0.7623
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[31186125]
test1a_b_clade_min_p0.9,0.3371
test1a_r2_clade_min_p0.9,0.5422
test1a_b_mut_min_p0.9,0.3417
test1a_r2_mut_min_p0.9,0.7623
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[31186125]
test1a_b_clade_min_p0.95,0.3570
test1a_r2_clade_min_p0.95,0.5422
test1a_b_mut_min_p0.95,0.3619
test1a_r2_mut_min_p0.95,0.7623
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[31186125]
test1b_b_min,0.0650
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3973
