Variable,Value
snp1,chr22:40707649
snp2,chr22:40743978
snp3,chr22:40805952
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9723
interaction_effect_size,0.0719
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39737996
searchrange_chr22_end,43404852
freq_snp1,0.1660
freq_snp2,0.3390
freq_S,0.0437
freq_K1,0.1223
freq_K2,0.2952
freq_O,0.5388
test1a_b_clade_min_p0.5,0.2489
test1a_r2_clade_min_p0.5,0.6032
test1a_b_mut_min_p0.5,0.2683
test1a_r2_mut_min_p0.5,0.4888
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[40672422]
test1a_b_clade_min_p0.8,0.2923
test1a_r2_clade_min_p0.8,0.6032
test1a_b_mut_min_p0.8,0.3151
test1a_r2_mut_min_p0.8,0.4888
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[40672422]
test1a_b_clade_min_p0.9,0.3150
test1a_r2_clade_min_p0.9,0.6032
test1a_b_mut_min_p0.9,0.3395
test1a_r2_mut_min_p0.9,0.4888
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[40672422]
test1a_b_clade_min_p0.95,0.3337
test1a_r2_clade_min_p0.95,0.6032
test1a_b_mut_min_p0.95,0.3597
test1a_r2_mut_min_p0.95,0.4888
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[40672422]
test1b_b_min,0.0591
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4965
