Variable,Value
snp1,chr22:34067115
snp2,chr22:34097386
snp3,chr22:34120848
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8150
interaction_effect_size,0.0746
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33644316
searchrange_chr22_end,34924544
freq_snp1,0.2247
freq_snp2,0.3201
freq_S,0.0746
freq_K1,0.1501
freq_K2,0.2455
freq_O,0.5298
test1a_b_clade_min_p0.5,0.2769
test1a_r2_clade_min_p0.5,0.0011
test1a_b_mut_min_p0.5,0.3613
test1a_r2_mut_min_p0.5,0.0041
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[34072521, 34069914]"
test1a_b_clade_min_p0.8,0.3246
test1a_r2_clade_min_p0.8,0.0011
test1a_b_mut_min_p0.8,0.4236
test1a_r2_mut_min_p0.8,0.0041
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[34072521, 34069914]"
test1a_b_clade_min_p0.9,0.3496
test1a_r2_clade_min_p0.9,0.0011
test1a_b_mut_min_p0.9,0.4561
test1a_r2_mut_min_p0.9,0.0041
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[34072521, 34069914]"
test1a_b_clade_min_p0.95,0.3702
test1a_r2_clade_min_p0.95,0.0011
test1a_b_mut_min_p0.95,0.4830
test1a_r2_mut_min_p0.95,0.0041
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[34072521, 34069914]"
test1b_b_min,0.0528
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4622
