Variable,Value
snp1,chr22:43480181
snp2,chr22:43486793
snp3,chr22:43490317
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5046
interaction_effect_size,0.1210
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,41158130
searchrange_chr22_end,43901620
freq_snp1,0.6262
freq_snp2,0.5517
freq_S,0.4473
freq_K1,0.1789
freq_K2,0.1044
freq_O,0.2694
test1a_b_clade_min_p0.5,0.1787
test1a_r2_clade_min_p0.5,0.4729
test1a_b_mut_min_p0.5,0.2316
test1a_r2_mut_min_p0.5,0.0227
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[43483061]
test1a_b_clade_min_p0.8,0.2091
test1a_r2_clade_min_p0.8,0.4729
test1a_b_mut_min_p0.8,0.2710
test1a_r2_mut_min_p0.8,0.0227
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[43483061]
test1a_b_clade_min_p0.9,0.2250
test1a_r2_clade_min_p0.9,0.4729
test1a_b_mut_min_p0.9,0.2916
test1a_r2_mut_min_p0.9,0.0227
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[43483061]
test1a_b_clade_min_p0.95,0.2381
test1a_r2_clade_min_p0.95,0.4729
test1a_b_mut_min_p0.95,0.3087
test1a_r2_mut_min_p0.95,0.0227
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[43483061]
test1b_b_min,0.0203
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3561
