Variable,Value
snp1,chr22:45288558
snp2,chr22:45290517
snp3,chr22:45292949
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0940
interaction_effect_size,0.1092
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45107175
searchrange_chr22_end,45656462
freq_snp1,0.5477
freq_snp2,0.3926
freq_S,0.2604
freq_K1,0.2873
freq_K2,0.1322
freq_O,0.3201
test1a_b_clade_min_p0.5,0.1880
test1a_r2_clade_min_p0.5,0.1240
test1a_b_mut_min_p0.5,0.1901
test1a_r2_mut_min_p0.5,0.1207
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45273834]
test1a_b_clade_min_p0.8,0.2195
test1a_r2_clade_min_p0.8,0.1240
test1a_b_mut_min_p0.8,0.2219
test1a_r2_mut_min_p0.8,0.1207
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45273834]
test1a_b_clade_min_p0.9,0.2359
test1a_r2_clade_min_p0.9,0.1240
test1a_b_mut_min_p0.9,0.2385
test1a_r2_mut_min_p0.9,0.1207
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45273834]
test1a_b_clade_min_p0.95,0.2495
test1a_r2_clade_min_p0.95,0.1240
test1a_b_mut_min_p0.95,0.2522
test1a_r2_mut_min_p0.95,0.1207
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45273834]
test1b_b_min,0.0399
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3160
