Variable,Value
snp1,chr22:50734934
snp2,chr22:50760634
snp3,chr22:50774111
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.6953
interaction_effect_size,0.0589
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49927777
searchrange_chr22_end,50818416
freq_snp1,0.2038
freq_snp2,0.4970
freq_S,0.0676
freq_K1,0.1362
freq_K2,0.4294
freq_O,0.3668
test1a_b_clade_min_p0.5,0.2039
test1a_r2_clade_min_p0.5,0.0082
test1a_b_mut_min_p0.5,0.2182
test1a_r2_mut_min_p0.5,0.0088
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[50763811, 50759831]"
test1a_b_clade_min_p0.8,0.2410
test1a_r2_clade_min_p0.8,0.0082
test1a_b_mut_min_p0.8,0.2579
test1a_r2_mut_min_p0.8,0.0088
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[50763811, 50759831]"
test1a_b_clade_min_p0.9,0.2604
test1a_r2_clade_min_p0.9,0.0082
test1a_b_mut_min_p0.9,0.2786
test1a_r2_mut_min_p0.9,0.0088
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[50763811, 50759831]"
test1a_b_clade_min_p0.95,0.2764
test1a_r2_clade_min_p0.95,0.0082
test1a_b_mut_min_p0.95,0.2957
test1a_r2_mut_min_p0.95,0.0088
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[50763811, 50759831]"
test1b_b_min,0.0030
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3989
