Variable,Value
snp1,chr22:39779573
snp2,chr22:39782677
snp3,chr22:39830772
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7232
interaction_effect_size,0.1317
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39315626
searchrange_chr22_end,41480922
freq_snp1,0.2942
freq_snp2,0.5537
freq_S,0.2356
freq_K1,0.0586
freq_K2,0.3181
freq_O,0.3877
test1a_b_clade_min_p0.5,0.1973
test1a_r2_clade_min_p0.5,0.0178
test1a_b_mut_min_p0.5,0.3433
test1a_r2_mut_min_p0.5,1.0000
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39781858]
test1a_b_clade_min_p0.8,0.2310
test1a_r2_clade_min_p0.8,0.0178
test1a_b_mut_min_p0.8,0.4019
test1a_r2_mut_min_p0.8,1.0000
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39781858]
test1a_b_clade_min_p0.9,0.2485
test1a_r2_clade_min_p0.9,0.0178
test1a_b_mut_min_p0.9,0.4325
test1a_r2_mut_min_p0.9,1.0000
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39781858]
test1a_b_clade_min_p0.95,0.2631
test1a_r2_clade_min_p0.95,0.0178
test1a_b_mut_min_p0.95,0.4578
test1a_r2_mut_min_p0.95,1.0000
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39781858]
test1b_b_min,0.0316
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3940
