Variable,Value
snp1,chr22:48047058
snp2,chr22:48098493
snp3,chr22:48111501
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1257
interaction_effect_size,0.0909
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47655205
searchrange_chr22_end,48483187
freq_snp1,0.3867
freq_snp2,0.5368
freq_S,0.2475
freq_K1,0.1392
freq_K2,0.2893
freq_O,0.3241
test1a_b_clade_min_p0.5,0.2120
test1a_r2_clade_min_p0.5,0.1085
test1a_b_mut_min_p0.5,0.2120
test1a_r2_mut_min_p0.5,0.1085
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[48119754, 48120222]"
test1a_b_clade_min_p0.8,0.2481
test1a_r2_clade_min_p0.8,0.1085
test1a_b_mut_min_p0.8,0.2481
test1a_r2_mut_min_p0.8,0.1085
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[48119754, 48120222]"
test1a_b_clade_min_p0.9,0.2669
test1a_r2_clade_min_p0.9,0.1085
test1a_b_mut_min_p0.9,0.2669
test1a_r2_mut_min_p0.9,0.1085
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[48119754, 48120222]"
test1a_b_clade_min_p0.95,0.2825
test1a_r2_clade_min_p0.95,0.1085
test1a_b_mut_min_p0.95,0.2825
test1a_r2_mut_min_p0.95,0.1085
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[48119754, 48120222]"
test1b_b_min,0.0076
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3224
