Variable,Value
snp1,chr22:29519425
snp2,chr22:29544983
snp3,chr22:29561250
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9484
interaction_effect_size,0.0779
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28137587
searchrange_chr22_end,31064447
freq_snp1,0.3419
freq_snp2,0.6660
freq_S,0.1451
freq_K1,0.1968
freq_K2,0.5209
freq_O,0.1372
test1a_b_clade_min_p0.5,0.2562
test1a_r2_clade_min_p0.5,0.0274
test1a_b_mut_min_p0.5,0.2815
test1a_r2_mut_min_p0.5,0.0524
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[29587384]
test1a_b_clade_min_p0.8,0.3008
test1a_r2_clade_min_p0.8,0.0274
test1a_b_mut_min_p0.8,0.3305
test1a_r2_mut_min_p0.8,0.0524
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[29587384]
test1a_b_clade_min_p0.9,0.3241
test1a_r2_clade_min_p0.9,0.0274
test1a_b_mut_min_p0.9,0.3561
test1a_r2_mut_min_p0.9,0.0524
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[29587384]
test1a_b_clade_min_p0.95,0.3434
test1a_r2_clade_min_p0.95,0.0274
test1a_b_mut_min_p0.95,0.3773
test1a_r2_mut_min_p0.95,0.0524
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[29587384]
test1b_b_min,0.0062
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3867
