Variable,Value
snp1,chr22:32365800
snp2,chr22:32555446
snp3,chr22:32547278
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5316
interaction_effect_size,0.1000
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30661721
searchrange_chr22_end,32933567
freq_snp1,0.4682
freq_snp2,0.4095
freq_S,0.2515
freq_K1,0.2167
freq_K2,0.1581
freq_O,0.3738
test1a_b_clade_min_p0.5,0.2932
test1a_r2_clade_min_p0.5,0.1856
test1a_b_mut_min_p0.5,0.2932
test1a_r2_mut_min_p0.5,0.1856
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32444485]
test1a_b_clade_min_p0.8,0.3436
test1a_r2_clade_min_p0.8,0.1856
test1a_b_mut_min_p0.8,0.3436
test1a_r2_mut_min_p0.8,0.1856
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32444485]
test1a_b_clade_min_p0.9,0.3699
test1a_r2_clade_min_p0.9,0.1856
test1a_b_mut_min_p0.9,0.3699
test1a_r2_mut_min_p0.9,0.1856
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32444485]
test1a_b_clade_min_p0.95,0.3916
test1a_r2_clade_min_p0.95,0.1856
test1a_b_mut_min_p0.95,0.3916
test1a_r2_mut_min_p0.95,0.1856
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32444485]
test1b_b_min,0.0377
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3863
