Variable,Value
snp1,chr22:49006092
snp2,chr22:49007508
snp3,chr22:49007002
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-6.4677
interaction_effect_size,-0.1334
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,48900000
searchrange_chr22_end,49231924
freq_snp1,0.5129
freq_snp2,0.6451
freq_S,0.3519
freq_K1,0.1610
freq_K2,0.2932
freq_O,0.1938
test1a_b_clade_min_p0.5,0.2484
test1a_r2_clade_min_p0.5,0.1572
test1a_b_mut_min_p0.5,0.2820
test1a_r2_mut_min_p0.5,0.1183
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49008111]
test1a_b_clade_min_p0.8,0.2902
test1a_r2_clade_min_p0.8,0.1572
test1a_b_mut_min_p0.8,0.3294
test1a_r2_mut_min_p0.8,0.1183
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49008111]
test1a_b_clade_min_p0.9,0.3121
test1a_r2_clade_min_p0.9,0.1572
test1a_b_mut_min_p0.9,0.3542
test1a_r2_mut_min_p0.9,0.1183
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49008111]
test1a_b_clade_min_p0.95,0.3301
test1a_r2_clade_min_p0.95,0.1572
test1a_b_mut_min_p0.95,0.3747
test1a_r2_mut_min_p0.95,0.1183
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49008111]
test1b_b_min,0.0727
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3343
