Variable,Value
snp1,chr22:37987103
snp2,chr22:38055907
snp3,chr22:38081986
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2641
interaction_effect_size,0.1018
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37704252
searchrange_chr22_end,39306966
freq_snp1,0.4135
freq_snp2,0.6024
freq_S,0.2843
freq_K1,0.1292
freq_K2,0.3181
freq_O,0.2684
test1a_b_clade_min_p0.5,0.2061
test1a_r2_clade_min_p0.5,0.0690
test1a_b_mut_min_p0.5,0.2394
test1a_r2_mut_min_p0.5,0.0515
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38048464]
test1a_b_clade_min_p0.8,0.2415
test1a_r2_clade_min_p0.8,0.0690
test1a_b_mut_min_p0.8,0.2805
test1a_r2_mut_min_p0.8,0.0515
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38048464]
test1a_b_clade_min_p0.9,0.2601
test1a_r2_clade_min_p0.9,0.0690
test1a_b_mut_min_p0.9,0.3020
test1a_r2_mut_min_p0.9,0.0515
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38048464]
test1a_b_clade_min_p0.95,0.2754
test1a_r2_clade_min_p0.95,0.0690
test1a_b_mut_min_p0.95,0.3198
test1a_r2_mut_min_p0.95,0.0515
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38048464]
test1b_b_min,0.0156
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3483
