Variable,Value
snp1,chr22:27008401
snp2,chr22:27068826
snp3,chr22:27119259
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2755
interaction_effect_size,0.1039
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26544674
searchrange_chr22_end,27260136
freq_snp1,0.1083
freq_snp2,0.0537
freq_S,0.0368
freq_K1,0.0716
freq_K2,0.0169
freq_O,0.8748
test1a_b_clade_min_p0.5,0.2529
test1a_r2_clade_min_p0.5,0.0772
test1a_b_mut_min_p0.5,0.3960
test1a_r2_mut_min_p0.5,0.3499
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27016486]
test1a_b_clade_min_p0.8,0.2959
test1a_r2_clade_min_p0.8,0.0772
test1a_b_mut_min_p0.8,0.4632
test1a_r2_mut_min_p0.8,0.3499
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27016486]
test1a_b_clade_min_p0.9,0.3184
test1a_r2_clade_min_p0.9,0.0772
test1a_b_mut_min_p0.9,0.4984
test1a_r2_mut_min_p0.9,0.3499
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27016486]
test1a_b_clade_min_p0.95,0.3369
test1a_r2_clade_min_p0.95,0.0772
test1a_b_mut_min_p0.95,0.5275
test1a_r2_mut_min_p0.95,0.3499
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27016486]
test1b_b_min,0.0165
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5860
