Variable,Value
snp1,chr22:48775162
snp2,chr22:48814996
snp3,chr22:48771242
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.5228
interaction_effect_size,-0.0972
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,48650389
searchrange_chr22_end,48994199
freq_snp1,0.5666
freq_snp2,0.4473
freq_S,0.2525
freq_K1,0.3141
freq_K2,0.1948
freq_O,0.2386
test1a_b_clade_min_p0.5,0.3506
test1a_r2_clade_min_p0.5,0.0564
test1a_b_mut_min_p0.5,0.4244
test1a_r2_mut_min_p0.5,0.0707
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[48790975]
test1a_b_clade_min_p0.8,0.4094
test1a_r2_clade_min_p0.8,0.0564
test1a_b_mut_min_p0.8,0.4955
test1a_r2_mut_min_p0.8,0.0707
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[48790975]
test1a_b_clade_min_p0.9,0.4401
test1a_r2_clade_min_p0.9,0.0564
test1a_b_mut_min_p0.9,0.5327
test1a_r2_mut_min_p0.9,0.0707
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[48790975]
test1a_b_clade_min_p0.95,0.4655
test1a_r2_clade_min_p0.95,0.0564
test1a_b_mut_min_p0.95,0.5634
test1a_r2_mut_min_p0.95,0.0707
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[48790975]
test1b_b_min,0.0350
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3706
