Variable,Value
snp1,chr22:33746670
snp2,chr22:33759369
snp3,chr22:33788843
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0359
interaction_effect_size,0.0918
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33162727
searchrange_chr22_end,34312617
freq_snp1,0.4592
freq_snp2,0.5736
freq_S,0.2783
freq_K1,0.1809
freq_K2,0.2952
freq_O,0.2455
test1a_b_clade_min_p0.5,0.3474
test1a_r2_clade_min_p0.5,0.0347
test1a_b_mut_min_p0.5,0.4223
test1a_r2_mut_min_p0.5,0.2677
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33754746]
test1a_b_clade_min_p0.8,0.4066
test1a_r2_clade_min_p0.8,0.0347
test1a_b_mut_min_p0.8,0.4942
test1a_r2_mut_min_p0.8,0.2677
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33754746]
test1a_b_clade_min_p0.9,0.4375
test1a_r2_clade_min_p0.9,0.0347
test1a_b_mut_min_p0.9,0.5318
test1a_r2_mut_min_p0.9,0.2677
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33754746]
test1a_b_clade_min_p0.95,0.4631
test1a_r2_clade_min_p0.95,0.0347
test1a_b_mut_min_p0.95,0.5629
test1a_r2_mut_min_p0.95,0.2677
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33754746]
test1b_b_min,0.0067
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3750
