Variable,Value
snp1,chr22:24213037
snp2,chr22:24246837
snp3,chr22:24262063
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.8943
interaction_effect_size,-0.1325
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23871710
searchrange_chr22_end,25283949
freq_snp1,0.5686
freq_snp2,0.6292
freq_S,0.4563
freq_K1,0.1123
freq_K2,0.1730
freq_O,0.2584
test1a_b_clade_min_p0.5,0.2859
test1a_r2_clade_min_p0.5,0.1981
test1a_b_mut_min_p0.5,0.3063
test1a_r2_mut_min_p0.5,0.1120
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[24202511]
test1a_b_clade_min_p0.8,0.3350
test1a_r2_clade_min_p0.8,0.1981
test1a_b_mut_min_p0.8,0.3590
test1a_r2_mut_min_p0.8,0.1120
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[24202511]
test1a_b_clade_min_p0.9,0.3607
test1a_r2_clade_min_p0.9,0.1981
test1a_b_mut_min_p0.9,0.3865
test1a_r2_mut_min_p0.9,0.1120
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[24202511]
test1a_b_clade_min_p0.95,0.3819
test1a_r2_clade_min_p0.95,0.1981
test1a_b_mut_min_p0.95,0.4092
test1a_r2_mut_min_p0.95,0.1120
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[24202511]
test1b_b_min,0.0581
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3766
