Variable,Value
snp1,chr22:37985458
snp2,chr22:38016595
snp3,chr22:37990093
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9753
interaction_effect_size,0.1062
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37704177
searchrange_chr22_end,39306252
freq_snp1,0.4871
freq_snp2,0.5755
freq_S,0.2594
freq_K1,0.2276
freq_K2,0.3161
freq_O,0.1968
test1a_b_clade_min_p0.5,0.2280
test1a_r2_clade_min_p0.5,0.1734
test1a_b_mut_min_p0.5,0.2280
test1a_r2_mut_min_p0.5,0.1734
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38046087]
test1a_b_clade_min_p0.8,0.2670
test1a_r2_clade_min_p0.8,0.1734
test1a_b_mut_min_p0.8,0.2670
test1a_r2_mut_min_p0.8,0.1734
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38046087]
test1a_b_clade_min_p0.9,0.2874
test1a_r2_clade_min_p0.9,0.1734
test1a_b_mut_min_p0.9,0.2874
test1a_r2_mut_min_p0.9,0.1734
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38046087]
test1a_b_clade_min_p0.95,0.3043
test1a_r2_clade_min_p0.95,0.1734
test1a_b_mut_min_p0.95,0.3043
test1a_r2_mut_min_p0.95,0.1734
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38046087]
test1b_b_min,0.0489
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3219
