Variable,Value
snp1,chr22:43868054
snp2,chr22:43883396
snp3,chr22:43883928
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0374
interaction_effect_size,0.1076
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43433336
searchrange_chr22_end,44469194
freq_snp1,0.4901
freq_snp2,0.4066
freq_S,0.2475
freq_K1,0.2425
freq_K2,0.1590
freq_O,0.3509
test1a_b_clade_min_p0.5,0.2241
test1a_r2_clade_min_p0.5,0.1430
test1a_b_mut_min_p0.5,0.2556
test1a_r2_mut_min_p0.5,0.2701
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[43922816, 43922076, 43915893, 43921878, 43916423, 43922284, 43915231]"
test1a_b_clade_min_p0.8,0.2624
test1a_r2_clade_min_p0.8,0.1430
test1a_b_mut_min_p0.8,0.2992
test1a_r2_mut_min_p0.8,0.2701
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[43922816, 43922076, 43915893, 43921878, 43916423, 43922284, 43915231]"
test1a_b_clade_min_p0.9,0.2823
test1a_r2_clade_min_p0.9,0.1430
test1a_b_mut_min_p0.9,0.3220
test1a_r2_mut_min_p0.9,0.2701
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[43922816, 43922076, 43915893, 43921878, 43916423, 43922284, 43915231]"
test1a_b_clade_min_p0.95,0.2988
test1a_r2_clade_min_p0.95,0.1430
test1a_b_mut_min_p0.95,0.3408
test1a_r2_mut_min_p0.95,0.2701
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[43922816, 43922076, 43915893, 43921878, 43916423, 43922284, 43915231]"
test1b_b_min,0.0500
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3133
