Variable,Value
snp1,chr22:45629937
snp2,chr22:45634028
snp3,chr22:45644753
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1322
interaction_effect_size,0.0964
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45265570
searchrange_chr22_end,45947270
freq_snp1,0.5676
freq_snp2,0.5457
freq_S,0.3370
freq_K1,0.2306
freq_K2,0.2087
freq_O,0.2237
test1a_b_clade_min_p0.5,0.2277
test1a_r2_clade_min_p0.5,0.1098
test1a_b_mut_min_p0.5,0.2277
test1a_r2_mut_min_p0.5,0.1098
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45654690]
test1a_b_clade_min_p0.8,0.2666
test1a_r2_clade_min_p0.8,0.1098
test1a_b_mut_min_p0.8,0.2666
test1a_r2_mut_min_p0.8,0.1098
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45654690]
test1a_b_clade_min_p0.9,0.2870
test1a_r2_clade_min_p0.9,0.1098
test1a_b_mut_min_p0.9,0.2870
test1a_r2_mut_min_p0.9,0.1098
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45654690]
test1a_b_clade_min_p0.95,0.3038
test1a_r2_clade_min_p0.95,0.1098
test1a_b_mut_min_p0.95,0.3038
test1a_r2_mut_min_p0.95,0.1098
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45654690]
test1b_b_min,0.0098
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.2999
