Variable,Value
snp1,chr22:36682551
snp2,chr22:36746530
snp3,chr22:36705154
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8409
interaction_effect_size,0.0910
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,36130220
searchrange_chr22_end,37186003
freq_snp1,0.2127
freq_snp2,0.7336
freq_S,0.1064
freq_K1,0.1064
freq_K2,0.6272
freq_O,0.1600
test1a_b_clade_min_p0.5,0.2788
test1a_r2_clade_min_p0.5,0.1587
test1a_b_mut_min_p0.5,0.3056
test1a_r2_mut_min_p0.5,0.1454
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[36685044]
test1a_b_clade_min_p0.8,0.3264
test1a_r2_clade_min_p0.8,0.1587
test1a_b_mut_min_p0.8,0.3578
test1a_r2_mut_min_p0.8,0.1454
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[36685044]
test1a_b_clade_min_p0.9,0.3513
test1a_r2_clade_min_p0.9,0.1587
test1a_b_mut_min_p0.9,0.3851
test1a_r2_mut_min_p0.9,0.1454
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[36685044]
test1a_b_clade_min_p0.95,0.3718
test1a_r2_clade_min_p0.95,0.1587
test1a_b_mut_min_p0.95,0.4076
test1a_r2_mut_min_p0.95,0.1454
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[36685044]
test1b_b_min,0.0517
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4043
