Variable,Value
snp1,chr22:27682689
snp2,chr22:27688649
snp3,chr22:27684352
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7361
interaction_effect_size,0.1307
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27518846
searchrange_chr22_end,27846204
freq_snp1,0.5905
freq_snp2,0.5547
freq_S,0.3698
freq_K1,0.2207
freq_K2,0.1849
freq_O,0.2247
test1a_b_clade_min_p0.5,0.1771
test1a_r2_clade_min_p0.5,0.3480
test1a_b_mut_min_p0.5,0.2878
test1a_r2_mut_min_p0.5,0.9094
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27691529]
test1a_b_clade_min_p0.8,0.2069
test1a_r2_clade_min_p0.8,0.3480
test1a_b_mut_min_p0.8,0.3362
test1a_r2_mut_min_p0.8,0.9094
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27691529]
test1a_b_clade_min_p0.9,0.2224
test1a_r2_clade_min_p0.9,0.3480
test1a_b_mut_min_p0.9,0.3614
test1a_r2_mut_min_p0.9,0.9094
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27691529]
test1a_b_clade_min_p0.95,0.2353
test1a_r2_clade_min_p0.95,0.3480
test1a_b_mut_min_p0.95,0.3823
test1a_r2_mut_min_p0.95,0.9094
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27691529]
test1b_b_min,0.0611
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3318
