Variable,Value
snp1,chr22:48820864
snp2,chr22:48821672
snp3,chr22:48827164
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8304
interaction_effect_size,0.1415
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,48655922
searchrange_chr22_end,48995564
freq_snp1,0.5865
freq_snp2,0.5954
freq_S,0.4781
freq_K1,0.1083
freq_K2,0.1173
freq_O,0.2962
test1a_b_clade_min_p0.5,0.2385
test1a_r2_clade_min_p0.5,0.1113
test1a_b_mut_min_p0.5,0.2385
test1a_r2_mut_min_p0.5,0.1113
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[48822174, 48822039]"
test1a_b_clade_min_p0.8,0.2783
test1a_r2_clade_min_p0.8,0.1113
test1a_b_mut_min_p0.8,0.2783
test1a_r2_mut_min_p0.8,0.1113
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[48822174, 48822039]"
test1a_b_clade_min_p0.9,0.2991
test1a_r2_clade_min_p0.9,0.1113
test1a_b_mut_min_p0.9,0.2991
test1a_r2_mut_min_p0.9,0.1113
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[48822174, 48822039]"
test1a_b_clade_min_p0.95,0.3162
test1a_r2_clade_min_p0.95,0.1113
test1a_b_mut_min_p0.95,0.3162
test1a_r2_mut_min_p0.95,0.1113
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[48822174, 48822039]"
test1b_b_min,0.0370
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3831
