Variable,Value
snp1,chr22:35510158
snp2,chr22:35521954
snp3,chr22:35524332
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1580
interaction_effect_size,0.1008
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34494470
searchrange_chr22_end,35887442
freq_snp1,0.3668
freq_snp2,0.7107
freq_S,0.2296
freq_K1,0.1372
freq_K2,0.4811
freq_O,0.1521
test1a_b_clade_min_p0.5,0.1910
test1a_r2_clade_min_p0.5,0.4148
test1a_b_mut_min_p0.5,0.2363
test1a_r2_mut_min_p0.5,0.2902
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[35529900, 35529940]"
test1a_b_clade_min_p0.8,0.2238
test1a_r2_clade_min_p0.8,0.4148
test1a_b_mut_min_p0.8,0.2768
test1a_r2_mut_min_p0.8,0.2902
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[35529900, 35529940]"
test1a_b_clade_min_p0.9,0.2409
test1a_r2_clade_min_p0.9,0.4148
test1a_b_mut_min_p0.9,0.2980
test1a_r2_mut_min_p0.9,0.2902
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[35529900, 35529940]"
test1a_b_clade_min_p0.95,0.2550
test1a_r2_clade_min_p0.95,0.4148
test1a_b_mut_min_p0.95,0.3155
test1a_r2_mut_min_p0.95,0.2902
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[35529900, 35529940]"
test1b_b_min,0.0099
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3572
