Variable,Value
snp1,chr22:26357247
snp2,chr22:26378419
snp3,chr22:26375875
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9365
interaction_effect_size,0.1367
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25933148
searchrange_chr22_end,26717405
freq_snp1,0.3489
freq_snp2,0.7137
freq_S,0.3082
freq_K1,0.0408
freq_K2,0.4056
freq_O,0.2455
test1a_b_clade_min_p0.5,0.1926
test1a_r2_clade_min_p0.5,0.0102
test1a_b_mut_min_p0.5,0.2018
test1a_r2_mut_min_p0.5,0.0098
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[26368995]
test1a_b_clade_min_p0.8,0.2256
test1a_r2_clade_min_p0.8,0.0102
test1a_b_mut_min_p0.8,0.2364
test1a_r2_mut_min_p0.8,0.0098
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[26368995]
test1a_b_clade_min_p0.9,0.2429
test1a_r2_clade_min_p0.9,0.0102
test1a_b_mut_min_p0.9,0.2545
test1a_r2_mut_min_p0.9,0.0098
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[26368995]
test1a_b_clade_min_p0.95,0.2571
test1a_r2_clade_min_p0.95,0.0102
test1a_b_mut_min_p0.95,0.2694
test1a_r2_mut_min_p0.95,0.0098
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[26368995]
test1b_b_min,0.0010
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4658
