Variable,Value
snp1,chr22:43868054
snp2,chr22:43883396
snp3,chr22:43883928
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0374
interaction_effect_size,0.1076
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43433336
searchrange_chr22_end,44469194
freq_snp1,0.4901
freq_snp2,0.4085
freq_S,0.2485
freq_K1,0.2416
freq_K2,0.1600
freq_O,0.3499
test1a_b_clade_min_p0.5,0.2251
test1a_r2_clade_min_p0.5,0.1414
test1a_b_mut_min_p0.5,0.2560
test1a_r2_mut_min_p0.5,0.2716
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[43912233, 43913114, 43911781]"
test1a_b_clade_min_p0.8,0.2635
test1a_r2_clade_min_p0.8,0.1414
test1a_b_mut_min_p0.8,0.2996
test1a_r2_mut_min_p0.8,0.2716
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[43912233, 43913114, 43911781]"
test1a_b_clade_min_p0.9,0.2836
test1a_r2_clade_min_p0.9,0.1414
test1a_b_mut_min_p0.9,0.3224
test1a_r2_mut_min_p0.9,0.2716
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[43912233, 43913114, 43911781]"
test1a_b_clade_min_p0.95,0.3002
test1a_r2_clade_min_p0.95,0.1414
test1a_b_mut_min_p0.95,0.3413
test1a_r2_mut_min_p0.95,0.2716
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[43912233, 43913114, 43911781]"
test1b_b_min,0.0502
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3158
