Variable,Value
snp1,chr22:24157715
snp2,chr22:24180063
snp3,chr22:24160108
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0919
interaction_effect_size,0.1318
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23815075
searchrange_chr22_end,25209199
freq_snp1,0.5477
freq_snp2,0.6859
freq_S,0.4851
freq_K1,0.0626
freq_K2,0.2008
freq_O,0.2515
test1a_b_clade_min_p0.5,0.1963
test1a_r2_clade_min_p0.5,0.0619
test1a_b_mut_min_p0.5,0.1963
test1a_r2_mut_min_p0.5,0.0619
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[24165467, 24161822]"
test1a_b_clade_min_p0.8,0.2300
test1a_r2_clade_min_p0.8,0.0619
test1a_b_mut_min_p0.8,0.2300
test1a_r2_mut_min_p0.8,0.0619
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[24165467, 24161822]"
test1a_b_clade_min_p0.9,0.2476
test1a_r2_clade_min_p0.9,0.0619
test1a_b_mut_min_p0.9,0.2476
test1a_r2_mut_min_p0.9,0.0619
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[24165467, 24161822]"
test1a_b_clade_min_p0.95,0.2622
test1a_r2_clade_min_p0.95,0.0619
test1a_b_mut_min_p0.95,0.2622
test1a_r2_mut_min_p0.95,0.0619
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[24165467, 24161822]"
test1b_b_min,0.0076
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4078
