Variable,Value
snp1,chr22:32374054
snp2,chr22:32517328
snp3,chr22:32449471
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.3988
interaction_effect_size,-0.1070
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30668915
searchrange_chr22_end,32919797
freq_snp1,0.5974
freq_snp2,0.5775
freq_S,0.3211
freq_K1,0.2763
freq_K2,0.2565
freq_O,0.1461
test1a_b_clade_min_p0.5,0.2382
test1a_r2_clade_min_p0.5,0.0612
test1a_b_mut_min_p0.5,0.2382
test1a_r2_mut_min_p0.5,0.0612
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[32438080, 32424008, 32416532, 32434645, 32428438, 32432406, 32438357, 32435228, 32437661, 32414684, 32441888, 32441249, 32425123, 32436068, 32432677, 32439846, 32419497, 32430378, 32420587, 32422188, 32429933, 32412401, 32412532, 32426485, 32422775, 32438328, 32424569]"
test1a_b_clade_min_p0.8,0.2791
test1a_r2_clade_min_p0.8,0.0612
test1a_b_mut_min_p0.8,0.2791
test1a_r2_mut_min_p0.8,0.0612
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[32438080, 32424008, 32416532, 32434645, 32428438, 32432406, 32438357, 32435228, 32437661, 32414684, 32441888, 32441249, 32425123, 32436068, 32432677, 32439846, 32419497, 32430378, 32420587, 32422188, 32429933, 32412401, 32412532, 32426485, 32422775, 32438328, 32424569]"
test1a_b_clade_min_p0.9,0.3005
test1a_r2_clade_min_p0.9,0.0612
test1a_b_mut_min_p0.9,0.3005
test1a_r2_mut_min_p0.9,0.0612
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[32438080, 32424008, 32416532, 32434645, 32428438, 32432406, 32438357, 32435228, 32437661, 32414684, 32441888, 32441249, 32425123, 32436068, 32432677, 32439846, 32419497, 32430378, 32420587, 32422188, 32429933, 32412401, 32412532, 32426485, 32422775, 32438328, 32424569]"
test1a_b_clade_min_p0.95,0.3182
test1a_r2_clade_min_p0.95,0.0612
test1a_b_mut_min_p0.95,0.3182
test1a_r2_mut_min_p0.95,0.0612
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[32438080, 32424008, 32416532, 32434645, 32428438, 32432406, 32438357, 32435228, 32437661, 32414684, 32441888, 32441249, 32425123, 32436068, 32432677, 32439846, 32419497, 32430378, 32420587, 32422188, 32429933, 32412401, 32412532, 32426485, 32422775, 32438328, 32424569]"
test1b_b_min,0.0246
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3038
