Variable,Value
snp1,chr22:37987103
snp2,chr22:38055907
snp3,chr22:38081986
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2641
interaction_effect_size,0.1018
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37704252
searchrange_chr22_end,39306966
freq_snp1,0.4135
freq_snp2,0.5974
freq_S,0.2823
freq_K1,0.1312
freq_K2,0.3151
freq_O,0.2714
test1a_b_clade_min_p0.5,0.2163
test1a_r2_clade_min_p0.5,0.4227
test1a_b_mut_min_p0.5,0.2447
test1a_r2_mut_min_p0.5,0.3515
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38048464]
test1a_b_clade_min_p0.8,0.2535
test1a_r2_clade_min_p0.8,0.4227
test1a_b_mut_min_p0.8,0.2867
test1a_r2_mut_min_p0.8,0.3515
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38048464]
test1a_b_clade_min_p0.9,0.2729
test1a_r2_clade_min_p0.9,0.4227
test1a_b_mut_min_p0.9,0.3087
test1a_r2_mut_min_p0.9,0.3515
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38048464]
test1a_b_clade_min_p0.95,0.2890
test1a_r2_clade_min_p0.95,0.4227
test1a_b_mut_min_p0.95,0.3269
test1a_r2_mut_min_p0.95,0.3515
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38048464]
test1b_b_min,0.0163
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3590
