Variable,Value
snp1,chr22:47296058
snp2,chr22:47345562
snp3,chr22:47360301
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4939
interaction_effect_size,0.0965
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,46834803
searchrange_chr22_end,47681032
freq_snp1,0.5189
freq_snp2,0.5388
freq_S,0.2525
freq_K1,0.2664
freq_K2,0.2863
freq_O,0.1948
test1a_b_clade_min_p0.5,0.3705
test1a_r2_clade_min_p0.5,0.0434
test1a_b_mut_min_p0.5,0.3842
test1a_r2_mut_min_p0.5,0.0330
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[47302106]
test1a_b_clade_min_p0.8,0.4343
test1a_r2_clade_min_p0.8,0.0434
test1a_b_mut_min_p0.8,0.4503
test1a_r2_mut_min_p0.8,0.0330
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[47302106]
test1a_b_clade_min_p0.9,0.4677
test1a_r2_clade_min_p0.9,0.0434
test1a_b_mut_min_p0.9,0.4849
test1a_r2_mut_min_p0.9,0.0330
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[47302106]
test1a_b_clade_min_p0.95,0.4952
test1a_r2_clade_min_p0.95,0.0434
test1a_b_mut_min_p0.95,0.5134
test1a_r2_mut_min_p0.95,0.0330
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[47302106]
test1b_b_min,0.0458
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3465
