Variable,Value
snp1,chr22:34553237
snp2,chr22:34645168
snp3,chr22:34750184
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7540
interaction_effect_size,0.1299
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33967248
searchrange_chr22_end,35718346
freq_snp1,0.5865
freq_snp2,0.6561
freq_S,0.3101
freq_K1,0.2763
freq_K2,0.3459
freq_O,0.0676
test1a_b_clade_min_p0.5,0.2499
test1a_r2_clade_min_p0.5,0.5717
test1a_b_mut_min_p0.5,0.2562
test1a_r2_mut_min_p0.5,0.0171
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[34578072, 34577140, 34579710]"
test1a_b_clade_min_p0.8,0.2939
test1a_r2_clade_min_p0.8,0.5717
test1a_b_mut_min_p0.8,0.3014
test1a_r2_mut_min_p0.8,0.0171
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[34578072, 34577140, 34579710]"
test1a_b_clade_min_p0.9,0.3169
test1a_r2_clade_min_p0.9,0.5717
test1a_b_mut_min_p0.9,0.3250
test1a_r2_mut_min_p0.9,0.0171
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[34578072, 34577140, 34579710]"
test1a_b_clade_min_p0.95,0.3359
test1a_r2_clade_min_p0.95,0.5717
test1a_b_mut_min_p0.95,0.3444
test1a_r2_mut_min_p0.95,0.0171
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[34578072, 34577140, 34579710]"
test1b_b_min,0.0512
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3976
