Variable,Value
snp1,chr22:34120672
snp2,chr22:34127855
snp3,chr22:34152782
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-6.1268
interaction_effect_size,-0.1486
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33698373
searchrange_chr22_end,34985062
freq_snp1,0.4841
freq_snp2,0.7217
freq_S,0.4185
freq_K1,0.0656
freq_K2,0.3032
freq_O,0.2127
test1a_b_clade_min_p0.5,0.2041
test1a_r2_clade_min_p0.5,0.0092
test1a_b_mut_min_p0.5,0.2708
test1a_r2_mut_min_p0.5,0.0014
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34157224]
test1a_b_clade_min_p0.8,0.2393
test1a_r2_clade_min_p0.8,0.0092
test1a_b_mut_min_p0.8,0.3175
test1a_r2_mut_min_p0.8,0.0014
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34157224]
test1a_b_clade_min_p0.9,0.2577
test1a_r2_clade_min_p0.9,0.0092
test1a_b_mut_min_p0.9,0.3420
test1a_r2_mut_min_p0.9,0.0014
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34157224]
test1a_b_clade_min_p0.95,0.2730
test1a_r2_clade_min_p0.95,0.0092
test1a_b_mut_min_p0.95,0.3622
test1a_r2_mut_min_p0.95,0.0014
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34157224]
test1b_b_min,0.0525
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3837
