Variable,Value
snp1,chr22:42030714
snp2,chr22:42267995
snp3,chr22:42223344
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3011
interaction_effect_size,0.0924
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39889068
searchrange_chr22_end,43570797
freq_snp1,0.5984
freq_snp2,0.4493
freq_S,0.2256
freq_K1,0.3728
freq_K2,0.2237
freq_O,0.1779
test1a_b_clade_min_p0.5,0.2299
test1a_r2_clade_min_p0.5,0.2184
test1a_b_mut_min_p0.5,0.2625
test1a_r2_mut_min_p0.5,0.1581
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[41794370]
test1a_b_clade_min_p0.8,0.2698
test1a_r2_clade_min_p0.8,0.2184
test1a_b_mut_min_p0.8,0.3081
test1a_r2_mut_min_p0.8,0.1581
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[41794370]
test1a_b_clade_min_p0.9,0.2907
test1a_r2_clade_min_p0.9,0.2184
test1a_b_mut_min_p0.9,0.3320
test1a_r2_mut_min_p0.9,0.1581
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[41794370]
test1a_b_clade_min_p0.95,0.3079
test1a_r2_clade_min_p0.95,0.2184
test1a_b_mut_min_p0.95,0.3516
test1a_r2_mut_min_p0.95,0.1581
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[41794370]
test1b_b_min,0.0216
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3328
