Variable,Value
snp1,chr22:34313259
snp2,chr22:34328953
snp3,chr22:34332749
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4062
interaction_effect_size,0.1063
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33760696
searchrange_chr22_end,35347086
freq_snp1,0.5934
freq_snp2,0.3250
freq_S,0.2276
freq_K1,0.3658
freq_K2,0.0974
freq_O,0.3091
test1a_b_clade_min_p0.5,0.1915
test1a_r2_clade_min_p0.5,0.1858
test1a_b_mut_min_p0.5,0.2107
test1a_r2_mut_min_p0.5,0.0461
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[34331146, 34331179, 34330455]"
test1a_b_clade_min_p0.8,0.2248
test1a_r2_clade_min_p0.8,0.1858
test1a_b_mut_min_p0.8,0.2473
test1a_r2_mut_min_p0.8,0.0461
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[34331146, 34331179, 34330455]"
test1a_b_clade_min_p0.9,0.2422
test1a_r2_clade_min_p0.9,0.1858
test1a_b_mut_min_p0.9,0.2664
test1a_r2_mut_min_p0.9,0.0461
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[34331146, 34331179, 34330455]"
test1a_b_clade_min_p0.95,0.2565
test1a_r2_clade_min_p0.95,0.1858
test1a_b_mut_min_p0.95,0.2822
test1a_r2_mut_min_p0.95,0.0461
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[34331146, 34331179, 34330455]"
test1b_b_min,0.0221
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3357
