Variable,Value
snp1,chr22:33746670
snp2,chr22:33759369
snp3,chr22:33788843
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0359
interaction_effect_size,0.0918
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33162727
searchrange_chr22_end,34312617
freq_snp1,0.4592
freq_snp2,0.5656
freq_S,0.2803
freq_K1,0.1789
freq_K2,0.2853
freq_O,0.2555
test1a_b_clade_min_p0.5,0.3595
test1a_r2_clade_min_p0.5,0.0256
test1a_b_mut_min_p0.5,0.4473
test1a_r2_mut_min_p0.5,0.0148
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33754746]
test1a_b_clade_min_p0.8,0.4207
test1a_r2_clade_min_p0.8,0.0256
test1a_b_mut_min_p0.8,0.5235
test1a_r2_mut_min_p0.8,0.0148
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33754746]
test1a_b_clade_min_p0.9,0.4527
test1a_r2_clade_min_p0.9,0.0256
test1a_b_mut_min_p0.9,0.5633
test1a_r2_mut_min_p0.9,0.0148
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33754746]
test1a_b_clade_min_p0.95,0.4791
test1a_r2_clade_min_p0.95,0.0256
test1a_b_mut_min_p0.95,0.5962
test1a_r2_mut_min_p0.95,0.0148
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33754746]
test1b_b_min,0.0069
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3712
