Variable,Value
snp1,chr22:16817398
snp2,chr22:16871824
snp3,chr22:17017388
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9306
interaction_effect_size,0.0976
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,16175060
searchrange_chr22_end,17463653
freq_snp1,0.5000
freq_snp2,0.3121
freq_S,0.2346
freq_K1,0.2654
freq_K2,0.0775
freq_O,0.4225
test1a_b_clade_min_p0.5,0.3128
test1a_r2_clade_min_p0.5,0.0104
test1a_b_mut_min_p0.5,0.3128
test1a_r2_mut_min_p0.5,0.0104
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[16839158]
test1a_b_clade_min_p0.8,0.3668
test1a_r2_clade_min_p0.8,0.0104
test1a_b_mut_min_p0.8,0.3668
test1a_r2_mut_min_p0.8,0.0104
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[16839158]
test1a_b_clade_min_p0.9,0.3950
test1a_r2_clade_min_p0.9,0.0104
test1a_b_mut_min_p0.9,0.3950
test1a_r2_mut_min_p0.9,0.0104
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[16839158]
test1a_b_clade_min_p0.95,0.4183
test1a_r2_clade_min_p0.95,0.0104
test1a_b_mut_min_p0.95,0.4183
test1a_r2_mut_min_p0.95,0.0104
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[16839158]
test1b_b_min,0.0032
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4333
