Variable,Value
snp1,chr22:19697582
snp2,chr22:19700692
snp3,chr22:19700448
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-6.3589
interaction_effect_size,-0.1454
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19140158
searchrange_chr22_end,20202985
freq_snp1,0.3857
freq_snp2,0.8091
freq_S,0.2962
freq_K1,0.0895
freq_K2,0.5129
freq_O,0.1014
test1a_b_clade_min_p0.5,0.2108
test1a_r2_clade_min_p0.5,0.6912
test1a_b_mut_min_p0.5,0.2552
test1a_r2_mut_min_p0.5,0.1009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19698064]
test1a_b_clade_min_p0.8,0.2465
test1a_r2_clade_min_p0.8,0.6912
test1a_b_mut_min_p0.8,0.2984
test1a_r2_mut_min_p0.8,0.1009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19698064]
test1a_b_clade_min_p0.9,0.2652
test1a_r2_clade_min_p0.9,0.6912
test1a_b_mut_min_p0.9,0.3210
test1a_r2_mut_min_p0.9,0.1009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19698064]
test1a_b_clade_min_p0.95,0.2806
test1a_r2_clade_min_p0.95,0.6912
test1a_b_mut_min_p0.95,0.3397
test1a_r2_mut_min_p0.95,0.1009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19698064]
test1b_b_min,0.0590
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4101
