Variable,Value
snp1,chr22:39456239
snp2,chr22:39465116
snp3,chr22:39416152
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5852
interaction_effect_size,0.1048
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38786244
searchrange_chr22_end,40094572
freq_snp1,0.6044
freq_snp2,0.3499
freq_S,0.2445
freq_K1,0.3598
freq_K2,0.1054
freq_O,0.2903
test1a_b_clade_min_p0.5,0.1868
test1a_r2_clade_min_p0.5,0.6008
test1a_b_mut_min_p0.5,0.1897
test1a_r2_mut_min_p0.5,0.5969
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39468806]
test1a_b_clade_min_p0.8,0.2187
test1a_r2_clade_min_p0.8,0.6008
test1a_b_mut_min_p0.8,0.2221
test1a_r2_mut_min_p0.8,0.5969
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39468806]
test1a_b_clade_min_p0.9,0.2354
test1a_r2_clade_min_p0.9,0.6008
test1a_b_mut_min_p0.9,0.2390
test1a_r2_mut_min_p0.9,0.5969
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39468806]
test1a_b_clade_min_p0.95,0.2492
test1a_r2_clade_min_p0.95,0.6008
test1a_b_mut_min_p0.95,0.2530
test1a_r2_mut_min_p0.95,0.5969
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39468806]
test1b_b_min,0.0252
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3355
