Variable,Value
snp1,chr22:45472944
snp2,chr22:45522216
snp3,chr22:45529345
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0237
interaction_effect_size,0.0993
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45188655
searchrange_chr22_end,45919674
freq_snp1,0.2505
freq_snp2,0.4920
freq_S,0.1750
freq_K1,0.0755
freq_K2,0.3171
freq_O,0.4324
test1a_b_clade_min_p0.5,0.4130
test1a_r2_clade_min_p0.5,0.0153
test1a_b_mut_min_p0.5,0.4913
test1a_r2_mut_min_p0.5,0.0066
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45491948]
test1a_b_clade_min_p0.8,0.4831
test1a_r2_clade_min_p0.8,0.0153
test1a_b_mut_min_p0.8,0.5748
test1a_r2_mut_min_p0.8,0.0066
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45491948]
test1a_b_clade_min_p0.9,0.5198
test1a_r2_clade_min_p0.9,0.2555
test1a_b_mut_min_p0.9,0.6184
test1a_r2_mut_min_p0.9,0.0066
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45491948]
test1a_b_clade_min_p0.95,0.5500
test1a_r2_clade_min_p0.95,0.0153
test1a_b_mut_min_p0.95,0.6544
test1a_r2_mut_min_p0.95,0.0066
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45491948]
test1b_b_min,0.0056
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4527
