Variable,Value
snp1,chr22:23283122
snp2,chr22:23284412
snp3,chr22:23286198
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4267
interaction_effect_size,0.1374
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23041078
searchrange_chr22_end,23814619
freq_snp1,0.1978
freq_snp2,0.6590
freq_S,0.1690
freq_K1,0.0288
freq_K2,0.4901
freq_O,0.3121
test1a_b_clade_min_p0.5,0.1912
test1a_r2_clade_min_p0.5,0.0052
test1a_b_mut_min_p0.5,0.3354
test1a_r2_mut_min_p0.5,0.1142
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23284494]
test1a_b_clade_min_p0.8,0.2237
test1a_r2_clade_min_p0.8,0.0052
test1a_b_mut_min_p0.8,0.3924
test1a_r2_mut_min_p0.8,0.1142
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23284494]
test1a_b_clade_min_p0.9,0.2407
test1a_r2_clade_min_p0.9,0.0052
test1a_b_mut_min_p0.9,0.4222
test1a_r2_mut_min_p0.9,0.1142
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23284494]
test1a_b_clade_min_p0.95,0.2547
test1a_r2_clade_min_p0.95,0.0052
test1a_b_mut_min_p0.95,0.4467
test1a_r2_mut_min_p0.95,0.1142
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23284494]
test1b_b_min,0.0181
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5448
