Variable,Value
snp1,chr22:21463126
snp2,chr22:21537464
snp3,chr22:21585634
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.3001
interaction_effect_size,-0.1316
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21014678
searchrange_chr22_end,22358239
freq_snp1,0.7147
freq_snp2,0.8012
freq_S,0.5825
freq_K1,0.1322
freq_K2,0.2187
freq_O,0.0666
test1a_b_clade_min_p0.5,0.2315
test1a_r2_clade_min_p0.5,0.0102
test1a_b_mut_min_p0.5,0.2315
test1a_r2_mut_min_p0.5,0.0102
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[21461821]
test1a_b_clade_min_p0.8,0.2707
test1a_r2_clade_min_p0.8,0.0102
test1a_b_mut_min_p0.8,0.2707
test1a_r2_mut_min_p0.8,0.0102
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[21461821]
test1a_b_clade_min_p0.9,0.2912
test1a_r2_clade_min_p0.9,0.0102
test1a_b_mut_min_p0.9,0.2912
test1a_r2_mut_min_p0.9,0.0102
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[21461821]
test1a_b_clade_min_p0.95,0.3081
test1a_r2_clade_min_p0.95,0.0102
test1a_b_mut_min_p0.95,0.3081
test1a_r2_mut_min_p0.95,0.0102
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[21461821]
test1b_b_min,0.0153
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4715
