Variable,Value
snp1,chr22:20604726
snp2,chr22:20663416
snp3,chr22:20639462
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0284
interaction_effect_size,0.0933
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20311481
searchrange_chr22_end,20964532
freq_snp1,0.5318
freq_snp2,0.6123
freq_S,0.2972
freq_K1,0.2346
freq_K2,0.3151
freq_O,0.1531
test1a_b_clade_min_p0.5,0.4203
test1a_r2_clade_min_p0.5,0.0553
test1a_b_mut_min_p0.5,0.4203
test1a_r2_mut_min_p0.5,0.0553
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[20639161]
test1a_b_clade_min_p0.8,0.4908
test1a_r2_clade_min_p0.8,0.0553
test1a_b_mut_min_p0.8,0.4908
test1a_r2_mut_min_p0.8,0.0553
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[20639161]
test1a_b_clade_min_p0.9,0.5277
test1a_r2_clade_min_p0.9,0.0553
test1a_b_mut_min_p0.9,0.5277
test1a_r2_mut_min_p0.9,0.0553
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[20639161]
test1a_b_clade_min_p0.95,0.5581
test1a_r2_clade_min_p0.95,0.0553
test1a_b_mut_min_p0.95,0.5581
test1a_r2_mut_min_p0.95,0.0553
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[20639161]
test1b_b_min,0.0010
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3937
