Variable,Value
snp1,chr22:45288558
snp2,chr22:45290517
snp3,chr22:45292949
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0940
interaction_effect_size,0.1092
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45107175
searchrange_chr22_end,45656462
freq_snp1,0.5368
freq_snp2,0.3926
freq_S,0.2465
freq_K1,0.2903
freq_K2,0.1461
freq_O,0.3171
test1a_b_clade_min_p0.5,0.1784
test1a_r2_clade_min_p0.5,0.3132
test1a_b_mut_min_p0.5,0.1803
test1a_r2_mut_min_p0.5,0.2957
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45273834]
test1a_b_clade_min_p0.8,0.2083
test1a_r2_clade_min_p0.8,0.3132
test1a_b_mut_min_p0.8,0.2105
test1a_r2_mut_min_p0.8,0.2957
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45273834]
test1a_b_clade_min_p0.9,0.2239
test1a_r2_clade_min_p0.9,0.3132
test1a_b_mut_min_p0.9,0.2262
test1a_r2_mut_min_p0.9,0.2957
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45273834]
test1a_b_clade_min_p0.95,0.2368
test1a_r2_clade_min_p0.95,0.3132
test1a_b_mut_min_p0.95,0.2393
test1a_r2_mut_min_p0.95,0.2957
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45273834]
test1b_b_min,0.0378
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3086
