Variable,Value
snp1,chr22:32861323
snp2,chr22:32901771
snp3,chr22:32913570
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6166
interaction_effect_size,0.0935
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32162096
searchrange_chr22_end,33444367
freq_snp1,0.2833
freq_snp2,0.4076
freq_S,0.1541
freq_K1,0.1292
freq_K2,0.2535
freq_O,0.4632
test1a_b_clade_min_p0.5,0.1819
test1a_r2_clade_min_p0.5,0.4412
test1a_b_mut_min_p0.5,0.2547
test1a_r2_mut_min_p0.5,0.1536
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32868227]
test1a_b_clade_min_p0.8,0.2131
test1a_r2_clade_min_p0.8,0.4412
test1a_b_mut_min_p0.8,0.2984
test1a_r2_mut_min_p0.8,0.1536
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32868227]
test1a_b_clade_min_p0.9,0.2294
test1a_r2_clade_min_p0.9,0.4412
test1a_b_mut_min_p0.9,0.3213
test1a_r2_mut_min_p0.9,0.1536
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32868227]
test1a_b_clade_min_p0.95,0.2429
test1a_r2_clade_min_p0.95,0.4412
test1a_b_mut_min_p0.95,0.3401
test1a_r2_mut_min_p0.95,0.1536
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32868227]
test1b_b_min,0.0265
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3625
