Variable,Value
snp1,chr22:32864216
snp2,chr22:32873789
snp3,chr22:32910505
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3428
interaction_effect_size,0.1190
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32199526
searchrange_chr22_end,33441683
freq_snp1,0.6342
freq_snp2,0.5825
freq_S,0.3032
freq_K1,0.3310
freq_K2,0.2793
freq_O,0.0865
test1a_b_clade_min_p0.5,0.2040
test1a_r2_clade_min_p0.5,0.3255
test1a_b_mut_min_p0.5,0.2080
test1a_r2_mut_min_p0.5,0.0439
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[32899456, 32880609, 32896071, 32898157, 32895888, 32877266, 32895412, 32893973, 32896150, 32897622, 32899159, 32876698, 32897341, 32896991]"
test1a_b_clade_min_p0.8,0.2390
test1a_r2_clade_min_p0.8,0.3255
test1a_b_mut_min_p0.8,0.2437
test1a_r2_mut_min_p0.8,0.0439
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[32899456, 32880609, 32896071, 32898157, 32895888, 32877266, 32895412, 32893973, 32896150, 32897622, 32899159, 32876698, 32897341, 32896991]"
test1a_b_clade_min_p0.9,0.2573
test1a_r2_clade_min_p0.9,0.3255
test1a_b_mut_min_p0.9,0.2623
test1a_r2_mut_min_p0.9,0.0439
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[32899456, 32880609, 32896071, 32898157, 32895888, 32877266, 32895412, 32893973, 32896150, 32897622, 32899159, 32876698, 32897341, 32896991]"
test1a_b_clade_min_p0.95,0.2724
test1a_r2_clade_min_p0.95,0.3255
test1a_b_mut_min_p0.95,0.2777
test1a_r2_mut_min_p0.95,0.0439
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[32899456, 32880609, 32896071, 32898157, 32895888, 32877266, 32895412, 32893973, 32896150, 32897622, 32899159, 32876698, 32897341, 32896991]"
test1b_b_min,0.0184
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3432
