Variable,Value
snp1,chr22:38538972
snp2,chr22:38589570
snp3,chr22:38609194
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7843
interaction_effect_size,0.1483
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37782468
searchrange_chr22_end,39314194
freq_snp1,0.7893
freq_snp2,0.2724
freq_S,0.2227
freq_K1,0.5666
freq_K2,0.0497
freq_O,0.1610
test1a_b_clade_min_p0.5,0.2120
test1a_r2_clade_min_p0.5,0.0655
test1a_b_mut_min_p0.5,0.2120
test1a_r2_mut_min_p0.5,0.0655
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[38591488, 38589423]"
test1a_b_clade_min_p0.8,0.2485
test1a_r2_clade_min_p0.8,0.0655
test1a_b_mut_min_p0.8,0.2485
test1a_r2_mut_min_p0.8,0.0655
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[38591488, 38589423]"
test1a_b_clade_min_p0.9,0.2675
test1a_r2_clade_min_p0.9,0.0655
test1a_b_mut_min_p0.9,0.2675
test1a_r2_mut_min_p0.9,0.0655
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[38591488, 38589423]"
test1a_b_clade_min_p0.95,0.2833
test1a_r2_clade_min_p0.95,0.0655
test1a_b_mut_min_p0.95,0.2833
test1a_r2_mut_min_p0.95,0.0655
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[38591488, 38589423]"
test1b_b_min,0.0817
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4649
