Variable,Value
snp1,chr22:41391214
snp2,chr22:41430688
snp3,chr22:41395718
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-4.8164
interaction_effect_size,-0.1284
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39773267
searchrange_chr22_end,43502158
freq_snp1,0.7376
freq_snp2,0.5547
freq_S,0.4811
freq_K1,0.2565
freq_K2,0.0736
freq_O,0.1889
test1a_b_clade_min_p0.5,0.2005
test1a_r2_clade_min_p0.5,0.0695
test1a_b_mut_min_p0.5,0.2005
test1a_r2_mut_min_p0.5,0.0695
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[41418745]
test1a_b_clade_min_p0.8,0.2356
test1a_r2_clade_min_p0.8,0.0695
test1a_b_mut_min_p0.8,0.2356
test1a_r2_mut_min_p0.8,0.0695
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[41418745]
test1a_b_clade_min_p0.9,0.2540
test1a_r2_clade_min_p0.9,0.0695
test1a_b_mut_min_p0.9,0.2540
test1a_r2_mut_min_p0.9,0.0695
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[41418745]
test1a_b_clade_min_p0.95,0.2691
test1a_r2_clade_min_p0.95,0.0695
test1a_b_mut_min_p0.95,0.2691
test1a_r2_mut_min_p0.95,0.0695
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[41418745]
test1b_b_min,0.0004
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3828
