Variable,Value
snp1,chr22:17451169
snp2,chr22:17469671
snp3,chr22:17459970
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9002
interaction_effect_size,0.1828
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,16870045
searchrange_chr22_end,17711750
freq_snp1,0.7416
freq_snp2,0.3390
freq_S,0.3231
freq_K1,0.4185
freq_K2,0.0159
freq_O,0.2425
test1a_b_clade_min_p0.5,0.1922
test1a_r2_clade_min_p0.5,0.0058
test1a_b_mut_min_p0.5,0.1922
test1a_r2_mut_min_p0.5,0.0058
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[17454355, 17457876, 17459733, 17456088, 17445980, 17446752, 17449825, 17453413, 17448556, 17461615, 17451632, 17446130, 17445236, 17449013, 17461558, 17458297, 17458874, 17454719]"
test1a_b_clade_min_p0.8,0.2249
test1a_r2_clade_min_p0.8,0.0058
test1a_b_mut_min_p0.8,0.2249
test1a_r2_mut_min_p0.8,0.0058
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[17454355, 17457876, 17459733, 17456088, 17445980, 17446752, 17449825, 17453413, 17448556, 17461615, 17451632, 17446130, 17445236, 17449013, 17461558, 17458297, 17458874, 17454719]"
test1a_b_clade_min_p0.9,0.2420
test1a_r2_clade_min_p0.9,0.0058
test1a_b_mut_min_p0.9,0.2420
test1a_r2_mut_min_p0.9,0.0058
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[17454355, 17457876, 17459733, 17456088, 17445980, 17446752, 17449825, 17453413, 17448556, 17461615, 17451632, 17446130, 17445236, 17449013, 17461558, 17458297, 17458874, 17454719]"
test1a_b_clade_min_p0.95,0.2561
test1a_r2_clade_min_p0.95,0.0058
test1a_b_mut_min_p0.95,0.2561
test1a_r2_mut_min_p0.95,0.0058
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[17454355, 17457876, 17459733, 17456088, 17445980, 17446752, 17449825, 17453413, 17448556, 17461615, 17451632, 17446130, 17445236, 17449013, 17461558, 17458297, 17458874, 17454719]"
test1b_b_min,0.0372
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6624
