Variable,Value
snp1,chr22:50614833
snp2,chr22:50667627
snp3,chr22:50648818
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.1915
interaction_effect_size,-0.1137
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49919682
searchrange_chr22_end,51229805
freq_snp1,0.4980
freq_snp2,0.3559
freq_S,0.2873
freq_K1,0.2107
freq_K2,0.0686
freq_O,0.4334
test1a_b_clade_min_p0.5,0.2507
test1a_r2_clade_min_p0.5,0.1581
test1a_b_mut_min_p0.5,0.2562
test1a_r2_mut_min_p0.5,0.1300
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[50648818, 50649018]"
test1a_b_clade_min_p0.8,0.2948
test1a_r2_clade_min_p0.8,0.1581
test1a_b_mut_min_p0.8,0.3012
test1a_r2_mut_min_p0.8,0.1300
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[50648818, 50649018]"
test1a_b_clade_min_p0.9,0.3178
test1a_r2_clade_min_p0.9,0.1581
test1a_b_mut_min_p0.9,0.3247
test1a_r2_mut_min_p0.9,0.1300
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[50648818, 50649018]"
test1a_b_clade_min_p0.95,0.3369
test1a_r2_clade_min_p0.95,0.1581
test1a_b_mut_min_p0.95,0.3442
test1a_r2_mut_min_p0.95,0.1300
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[50648818, 50649018]"
test1b_b_min,0.0211
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4117
