Variable,Value
snp1,chr22:37421027
snp2,chr22:37443885
snp3,chr22:37427957
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.1549
interaction_effect_size,-0.1168
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37152281
searchrange_chr22_end,37715831
freq_snp1,0.6690
freq_snp2,0.6233
freq_S,0.3767
freq_K1,0.2922
freq_K2,0.2465
freq_O,0.0845
test1a_b_clade_min_p0.5,0.2334
test1a_r2_clade_min_p0.5,0.7991
test1a_b_mut_min_p0.5,0.2334
test1a_r2_mut_min_p0.5,0.7991
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[37422039]
test1a_b_clade_min_p0.8,0.2726
test1a_r2_clade_min_p0.8,0.7991
test1a_b_mut_min_p0.8,0.2726
test1a_r2_mut_min_p0.8,0.7991
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[37422039]
test1a_b_clade_min_p0.9,0.2932
test1a_r2_clade_min_p0.9,0.7991
test1a_b_mut_min_p0.9,0.2932
test1a_r2_mut_min_p0.9,0.7991
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[37422039]
test1a_b_clade_min_p0.95,0.3101
test1a_r2_clade_min_p0.95,0.7991
test1a_b_mut_min_p0.95,0.3101
test1a_r2_mut_min_p0.95,0.7991
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[37422039]
test1b_b_min,0.0071
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4135
